iter	MAPE	RMSE	MAE
4522	0.03865094769	1946.420945	1711.595798
4523	0.03859764563	1944.480334	1709.472385
4524	0.03859527704	1944.230185	1709.312556
4525	0.03859290788	1943.980836	1709.152964
4526	0.0385890038	1943.703876	1708.963042
4527	0.03858186564	1943.398931	1708.620907
4528	0.03858032954	1943.170676	1708.48587
4529	0.03857611426	1942.892034	1708.226702
4530	0.03854612758	1941.247348	1706.696157
4531	0.03850754898	1938.591424	1704.343384
4532	0.03850024894	1938.222553	1704.045885
4533	0.03849384955	1937.943056	1703.860525
4534	0.03849012975	1937.666749	1703.671208
4535	0.03844696765	1935.417274	1701.605212
4536	0.03844330878	1935.106076	1701.392323
4537	0.03842235208	1933.657591	1700.224515
4538	0.03842291923	1933.340931	1700.060866
4539	0.03841932508	1933.064982	1699.871979
4540	0.03840002346	1932.068553	1699.055988
4541	0.03838982606	1931.537979	1698.567032
4542	0.03838362906	1931.290865	1698.400347
4543	0.03837773017	1930.947605	1698.039971
4544	0.03837345931	1930.64031	1697.834105
4545	0.03836721017	1930.196848	1697.525129
4546	0.0383454957	1929.071781	1696.48587
4547	0.03833291966	1928.493085	1695.951128
4548	0.03832882878	1928.215358	1695.765489
4549	0.03827823298	1927.016028	1694.65151
4550	0.03827442078	1926.738589	1694.467554
4551	0.03826973042	1926.475713	1694.298462
4552	0.03825985462	1925.808522	1693.753317
4553	0.03825521205	1925.524163	1693.529553
4554	0.03825109974	1925.260499	1693.375982
4555	0.03822542612	1924.313054	1692.421536
4556	0.03822352822	1923.998227	1692.209054
4557	0.03819171171	1922.701919	1691.12003
4558	0.0381849441	1922.322861	1690.801047
4559	0.0381823541	1922.068794	1690.644811
4560	0.03815498086	1921.179053	1689.884374
4561	0.03815209905	1920.934322	1689.731928
4562	0.03811130076	1918.970184	1687.944446
4563	0.0381072972	1918.634333	1687.695733
4564	0.03811054143	1918.322135	1687.541293
4565	0.03810542433	1918.044286	1687.367436
4566	0.03807374955	1916.360526	1685.818314
4567	0.03806753574	1916.08571	1685.540129
4568	0.03804911999	1915.216583	1684.762506
4569	0.03804540912	1914.882082	1684.491625
4570	0.03798990516	1912.231174	1681.753232
4571	0.03798545459	1911.964401	1681.53439
4572	0.03794074627	1910.675855	1680.223576
4573	0.03791359071	1909.119803	1678.801283
4574	0.03790778994	1908.8735	1678.644586
4575	0.03790433216	1908.617053	1678.454244
4576	0.03790162241	1908.370201	1678.301444
4577	0.03789616616	1908.052427	1677.964484
4578	0.03787233344	1906.730564	1676.836685
4579	0.03786500593	1906.458223	1676.650381
4580	0.03786304203	1906.148482	1676.419535
4581	0.0378591213	1905.885209	1676.248289
4582	0.0378575076	1905.573072	1676.052818
4583	0.0378505843	1905.236824	1675.693916
4584	0.03784854316	1904.985105	1675.518912
4585	0.03785130737	1904.672055	1675.368225
4586	0.03784709613	1904.402319	1675.138411
4587	0.03781240346	1903.466384	1674.121588
4588	0.03780942713	1903.215579	1673.967076
4589	0.03776934382	1902.084257	1672.931371
4590	0.03776752003	1901.811348	1672.742067
4591	0.03776213236	1901.538003	1672.557558
4592	0.03775784927	1901.225623	1672.301671
4593	0.03775342538	1900.957421	1672.073126
4594	0.03774877876	1900.684969	1671.88891
4595	0.03774561211	1900.415524	1671.704089
4596	0.03773020066	1899.764858	1671.097532
4597	0.0377117665	1899.045879	1670.469106
4598	0.03770641192	1898.725477	1670.215403
4599	0.03770416157	1898.507046	1670.091945
4600	0.03770053553	1898.247695	1669.901248
4601	0.03769756796	1897.978973	1669.71678
4602	0.0376946438	1897.710359	1669.532366
4603	0.0376681786	1896.59576	1668.448107
4604	0.03766393294	1896.324536	1668.264482
4605	0.03766111445	1896.054114	1668.076251
4606	0.03765366429	1895.730858	1667.723028
4607	0.03764468506	1895.317117	1667.34276
4608	0.03763998861	1895.04219	1667.135279
4609	0.03760737555	1894.384741	1666.521667
4610	0.03761034058	1894.073533	1666.370296
4611	0.03760669742	1893.803197	1666.187107
4612	0.03760414184	1893.557647	1666.018698
4613	0.03760056625	1893.314607	1665.807556
4614	0.03759508005	1893.030645	1665.615057
4615	0.03759193303	1892.796824	1665.462245
4616	0.03756193618	1891.546113	1664.219973
4617	0.03755945151	1891.327018	1664.082529
4618	0.037554839	1891.057571	1663.899696
4619	0.0375515299	1890.819438	1663.748025
4620	0.03754613578	1890.550741	1663.560589
4621	0.03750894372	1888.748086	1661.867733
4622	0.037504663	1888.503782	1661.714758
4623	0.03749996517	1888.13985	1661.435894
4624	0.03749925232	1887.923987	1661.309412
4625	0.03745634753	1885.724241	1659.548156
4626	0.03745579048	1885.508689	1659.421733
4627	0.03744749447	1885.077853	1659.028519
4628	0.03744426376	1884.821853	1658.875903
4629	0.0374421619	1884.588011	1658.720839
4630	0.03743885504	1884.254134	1658.476002
4631	0.03743079564	1883.956504	1658.096206
4632	0.03742565959	1883.631693	1657.808566
4633	0.03739036115	1881.915564	1656.301936
4634	0.03737358788	1881.223405	1655.553319
4635	0.03737010798	1880.957469	1655.370537
4636	0.03736800234	1880.689809	1655.18396
4637	0.03733606056	1879.323604	1653.769384
4638	0.03733376319	1879.083709	1653.618597
4639	0.03732954095	1878.801067	1653.42641
4640	0.03732431701	1878.560514	1653.268883
4641	0.03731963998	1878.273631	1652.959078
4642	0.03729729528	1876.925007	1651.511946
4643	0.03726960397	1875.672574	1650.3509
4644	0.03726654321	1875.407967	1650.168936
4645	0.03723458556	1873.759748	1648.645129
4646	0.03720289669	1872.135438	1647.133279
4647	0.03719806695	1871.831468	1646.909043
4648	0.03719550038	1871.590304	1646.742918
4649	0.03719064462	1871.350817	1646.586042
4650	0.03716797311	1869.765961	1645.450327
4651	0.03717222052	1869.487224	1645.31554
4652	0.03713613629	1868.09353	1643.900988
4653	0.03713276193	1867.829432	1643.719609
4654	0.03712879466	1867.548274	1643.483618
4655	0.037091049	1866.219572	1642.053676
4656	0.03708822386	1865.95578	1641.872514
4657	0.0370561206	1864.282717	1640.204875
4658	0.0370523775	1864.02936	1640.036994
4659	0.03702365206	1862.867587	1638.820825
4660	0.03698720614	1861.799218	1637.929883
4661	0.03696309617	1860.515136	1636.869658
4662	0.03695880914	1860.233954	1636.679029
4663	0.03695514872	1859.968181	1636.499008
4664	0.03694724282	1859.550507	1636.114809
4665	0.03693320347	1858.979601	1635.474533
4666	0.03693104671	1858.746636	1635.323466
4667	0.03692446461	1858.40816	1634.96846
4668	0.03692040199	1858.144498	1634.739538
4669	0.03691753592	1857.882538	1634.559371
4670	0.03691359882	1857.635032	1634.390727
4671	0.03690661636	1857.370817	1634.211378
4672	0.03690257222	1857.079169	1633.980167
4673	0.03690000427	1856.846741	1633.786947
4674	0.03690343194	1856.546918	1633.633788
4675	0.03690065102	1856.284558	1633.45037
4676	0.03688042996	1855.408964	1632.564118
4677	0.03686834948	1854.877041	1632.052813
4678	0.03686357511	1854.612376	1631.884073
4679	0.03686060526	1854.351947	1631.704611
4680	0.03683446751	1852.701498	1630.288086
4681	0.03682890488	1852.46801	1630.133073
4682	0.03682549558	1852.204957	1629.954413
4683	0.03681955824	1851.940009	1629.694051
4684	0.03681257035	1851.57689	1629.315198
4685	0.03678663913	1850.091774	1627.804781
4686	0.03678948522	1849.793815	1627.656381
4687	0.03678438802	1849.520969	1627.422594
4688	0.03676293793	1848.650292	1626.629441
4689	0.03673623153	1847.546435	1625.411131
4690	0.03671393097	1846.594973	1624.408493
4691	0.03671098368	1846.362586	1624.260303
4692	0.03670661042	1846.1045	1624.039265
4693	0.03670104331	1845.84232	1623.791534
4694	0.03669508233	1845.581062	1623.608952
4695	0.0366896083	1845.317126	1623.399085
4696	0.03668557354	1845.011364	1623.174978
4697	0.03668312678	1844.750582	1622.9926
4698	0.03667991068	1844.513566	1622.829606
4699	0.03667594627	1844.24272	1622.659341
4700	0.03667263231	1843.983949	1622.433694
4701	0.03666985769	1843.724039	1622.251693
4702	0.03665797465	1842.999643	1621.535891
4703	0.03665152159	1842.741766	1621.357827
4704	0.0366481757	1842.50143	1621.209443
4705	0.0366511573	1842.203522	1621.063191
4706	0.03664733311	1841.891097	1620.826696
4707	0.03664285027	1841.630854	1620.615319
4708	0.03663953454	1841.371981	1620.433805
4709	0.03663636432	1841.14952	1620.296461
4710	0.03662935828	1840.893011	1620.072281
4711	0.03661203687	1839.95077	1619.242411
4712	0.03660576352	1839.669572	1619.018529
4713	0.03660248569	1839.441137	1618.871804
4714	0.03659859656	1839.182487	1618.695154
4715	0.03658940363	1838.871335	1618.313114
4716	0.03658605792	1838.582087	1618.019684
4717	0.03655891261	1836.449874	1616.290583
4718	0.03655561852	1836.191458	1616.109498
4719	0.03655093117	1835.933201	1615.933196
4720	0.0365437786	1835.668618	1615.754682
4721	0.03651219284	1833.526061	1614.034426
4722	0.03650852072	1833.22426	1613.812475
4723	0.03650079945	1832.933023	1613.443132
4724	0.03649662909	1832.675535	1613.267138
4725	0.03649007419	1832.216615	1612.885825
4726	0.03648604329	1831.959445	1612.709978
4727	0.03647878631	1831.702698	1612.534271
4728	0.03647549446	1831.443449	1612.354511
4729	0.03643506008	1829.511549	1610.380698
4730	0.03643145446	1829.202529	1610.111161
4731	0.0364272319	1828.946048	1609.93568
4732	0.03642381313	1828.740901	1609.817886
4733	0.0364145741	1828.117144	1609.304602
4734	0.03640940269	1827.785749	1608.963557
4735	0.03640527589	1827.535204	1608.747533
4736	0.03636331217	1825.861179	1607.011674
4737	0.03636104797	1825.630014	1606.850476
4738	0.036345198	1824.840601	1606.236811
4739	0.03634205129	1824.607884	1606.075912
4740	0.03633811744	1824.352157	1605.896241
4741	0.03633326016	1824.021141	1605.580344
4742	0.03632916148	1823.737878	1605.354102
4743	0.03632478572	1823.510136	1605.155904
4744	0.03632082455	1823.179525	1604.840038
4745	0.03625623083	1821.674197	1603.372615
4746	0.03625378128	1821.450377	1603.225803
4747	0.03625061853	1821.141135	1602.998757
4748	0.03621798396	1819.784475	1601.81682
4749	0.03621308937	1819.54026	1601.629584
4750	0.03621208931	1819.30626	1601.480774
4751	0.0362061577	1818.907291	1601.094973
4752	0.03620230399	1818.653325	1600.920928
4753	0.03619836345	1818.40298	1600.701497
4754	0.0361965695	1818.170064	1600.553102
4755	0.03616975082	1816.851878	1599.404269
4756	0.03616616029	1816.592122	1599.214316
4757	0.03616392666	1816.337762	1599.035623
4758	0.0361477281	1815.73919	1598.533663
4759	0.03614621594	1815.485604	1598.355327
4760	0.03613842526	1815.148593	1597.951457
4761	0.03613503449	1814.89759	1597.777165
4762	0.03613161158	1814.610225	1597.599432
4763	0.03612695005	1814.357212	1597.425993
4764	0.03610879448	1813.387332	1596.713851
4765	0.03609244393	1812.449452	1595.794437
4766	0.0360506703	1810.955352	1594.22226
4767	0.03604620497	1810.701109	1594.04861
4768	0.03604248529	1810.422683	1593.78457
4769	0.03602068639	1809.430089	1592.790169
4770	0.03600052839	1808.459061	1591.827793
4771	0.03598910446	1807.844868	1591.2233
4772	0.03596796151	1806.756216	1590.118542
4773	0.03596262093	1806.502718	1589.940745
4774	0.03595828891	1806.206	1589.722486
4775	0.03591841298	1804.37822	1587.966731
4776	0.03586896758	1803.19518	1586.782424
4777	0.03583441204	1801.132592	1585.025838
4778	0.03583121229	1800.873565	1584.812684
4779	0.03582910537	1800.619839	1584.635139
4780	0.03582702475	1800.32626	1584.461122
4781	0.03582453906	1800.075602	1584.28777
4782	0.03582071238	1799.772042	1584.002809
4783	0.03581183867	1799.416676	1583.556284
4784	0.03580820483	1799.166493	1583.383242
4785	0.03580414485	1798.870108	1583.095883
4786	0.03578909209	1798.065705	1582.381828
4787	0.03578619757	1797.815548	1582.20892
4788	0.03578321549	1797.615663	1582.08056
4789	0.0357790073	1797.311022	1581.859529
4790	0.03575074107	1796.219262	1580.890237
4791	0.03573120468	1795.796951	1580.546187
4792	0.03572856734	1795.51934	1580.337578
4793	0.0357056558	1794.46358	1579.299024
4794	0.03569414147	1793.931504	1578.753039
4795	0.03569075881	1793.681746	1578.580509
4796	0.03565999745	1792.397033	1577.273643
4797	0.03563208242	1791.638449	1576.605211
4798	0.03562938144	1791.413003	1576.447821
4799	0.03562483416	1791.112033	1576.211174
4800	0.03562207589	1790.861331	1576.035344
4801	0.03561770987	1790.609918	1575.863864
4802	0.03561410733	1790.358842	1575.692485
4803	0.03559173309	1789.46132	1574.702613
4804	0.0355891913	1789.21309	1574.530801
4805	0.03558636798	1788.905533	1574.31829
4806	0.03558173564	1788.657599	1574.146623
4807	0.03557773442	1788.382992	1573.887352
4808	0.03556653153	1787.795857	1573.380905
4809	0.0355621499	1787.545419	1573.211502
4810	0.03555173881	1787.044642	1572.772605
4811	0.03554528482	1786.698979	1572.385654
4812	0.03554159159	1786.465774	1572.226974
4813	0.0355366863	1786.249775	1572.08091
4814	0.03549573302	1784.224337	1570.167325
4815	0.0354914657	1783.975022	1569.976911
4816	0.0354647787	1782.412047	1568.246384
4817	0.03546755432	1782.157059	1568.133021
4818	0.03543539268	1780.36785	1566.628241
4819	0.03543194531	1780.146322	1566.488018
4820	0.03542976415	1779.969613	1566.404338
4821	0.03542429548	1779.78004	1566.243253
4822	0.03540836845	1779.006483	1565.441753
4823	0.0354125035	1778.72441	1565.295551
4824	0.0353696104	1777.29006	1563.889569
4825	0.03536843944	1777.115572	1563.804392
4826	0.03536336376	1776.887348	1563.592527
4827	0.03532724719	1775.73557	1562.550492
4828	0.0353257697	1775.515878	1562.401857
4829	0.03532363685	1775.313063	1562.285575
4830	0.03531982739	1775.042309	1562.101986
4831	0.03529853182	1774.279387	1561.279276
4832	0.03529574281	1773.988347	1561.078903
4833	0.0352909378	1773.691994	1560.866521
4834	0.03528754062	1773.505111	1560.717336
4835	0.03528545738	1773.282897	1560.572029
4836	0.03528271232	1773.055368	1560.397198
4837	0.03524652428	1771.824782	1559.167182
4838	0.03524310131	1771.579734	1558.997398
4839	0.03523980601	1771.36139	1558.85836
4840	0.0352376841	1771.160511	1558.747232
4841	0.03523399087	1770.946057	1558.557444
4842	0.03522978809	1770.661602	1558.303305
4843	0.03520844272	1769.572452	1557.321576
4844	0.03520566233	1769.285164	1557.10659
4845	0.03519664506	1768.922963	1556.64553
4846	0.03516824388	1766.991261	1554.973643
4847	0.03515398559	1766.500875	1554.421339
4848	0.03515178409	1766.254492	1554.248199
4849	0.03514804344	1765.930728	1553.991455
4850	0.03513450218	1765.103876	1553.298328
4851	0.03513113692	1764.827959	1553.109041
4852	0.03512799924	1764.582891	1552.936477
4853	0.03510784507	1763.844413	1552.222056
4854	0.03510396927	1763.564368	1552.011055
4855	0.03510065143	1763.321119	1551.842193
4856	0.03508658829	1762.670258	1551.190749
4857	0.03508201893	1762.431635	1550.989373
4858	0.03507978869	1762.217506	1550.848364
4859	0.03507825774	1761.997357	1550.70546
4860	0.03504620819	1761.04327	1549.634214
4861	0.03504308461	1760.808465	1549.421601
4862	0.03503799827	1760.53873	1549.206029
4863	0.03503373585	1760.293812	1549.038257
4864	0.03503073002	1760.084838	1548.863335
4865	0.03502857573	1759.83535	1548.710336
4866	0.0350059787	1759.102953	1547.911579
4867	0.03500227646	1758.858232	1547.743929
4868	0.0349995581	1758.63743	1547.60401
4869	0.03499237871	1758.243063	1547.253382
4870	0.03499563468	1757.940788	1547.066935
4871	0.03497507319	1756.818771	1546.028102
4872	0.03497113073	1756.613404	1545.853591
4873	0.03496947457	1756.365612	1545.701394
4874	0.0349666243	1756.124628	1545.533689
4875	0.03496250958	1755.90388	1545.393593
4876	0.03495953772	1755.645444	1545.21142
4877	0.03495737305	1755.464485	1545.099803
4878	0.03495194261	1755.213562	1544.922266
4879	0.03494940049	1754.973453	1544.754829
4880	0.03492203905	1753.477165	1543.433368
4881	0.03491728247	1753.242095	1543.254261
4882	0.03491298273	1752.975337	1543.01716
4883	0.03490919517	1752.765913	1542.831266
4884	0.0349068818	1752.549413	1542.679088
4885	0.03486512037	1750.887576	1541.287572
4886	0.03485214919	1750.336585	1540.650861
4887	0.0348339786	1749.777024	1540.055473
4888	0.03483043206	1749.571878	1539.913193
4889	0.03480616013	1748.589038	1539.016635
4890	0.03480396455	1748.348217	1538.849211
4891	0.03479771587	1747.827084	1538.46982
4892	0.03476664666	1746.347106	1536.996207
4893	0.0347241442	1745.274538	1535.91553
4894	0.03469843193	1744.096588	1534.827203
4895	0.03467055145	1743.357617	1534.144552
4896	0.03466759826	1743.14723	1533.968249
4897	0.03464262337	1742.296887	1533.018297
4898	0.03461037811	1740.95837	1531.777476
4899	0.03460915783	1740.737417	1531.635842
4900	0.0346049234	1740.52282	1531.44755
4901	0.03456628239	1739.607427	1530.515321
4902	0.03454578857	1738.495579	1529.550467
4903	0.03454218183	1738.228468	1529.333178
4904	0.03453983845	1738.011585	1529.194285
4905	0.03452852658	1737.257218	1528.568789
4906	0.03452643371	1736.996642	1528.384369
4907	0.03452233635	1736.669243	1528.157118
4908	0.03451831176	1736.377078	1527.855853
4909	0.03451636328	1736.160574	1527.716326
4910	0.03449597342	1734.517625	1526.372989
4911	0.03447680694	1733.266267	1525.303831
4912	0.03447378928	1733.05031	1525.165306
4913	0.03444370969	1731.850622	1524.038956
4914	0.03442791703	1730.934022	1523.136763
4915	0.03442466732	1730.69275	1522.970065
4916	0.03439834133	1729.215186	1521.787434
4917	0.03439580906	1728.976542	1521.62173
4918	0.0343907354	1728.61795	1521.234709
4919	0.03438808507	1728.426745	1521.11181
4920	0.03436515153	1726.479349	1519.655065
4921	0.03435237287	1725.584531	1518.932762
4922	0.03434807458	1725.344226	1518.766661
4923	0.03433071217	1723.420944	1517.410451
4924	0.03432424482	1723.183044	1517.245274
4925	0.03429541702	1721.38593	1515.673805
4926	0.03426070496	1719.878859	1514.325571
4927	0.03425752315	1719.589354	1514.114803
4928	0.03421897258	1718.436473	1512.968217
4929	0.034184642	1717.135605	1511.905372
4930	0.03416511064	1716.248241	1511.034052
4931	0.03416236101	1715.993242	1510.855203
4932	0.03416162317	1715.778054	1510.712964
4933	0.03415952478	1715.493578	1510.503827
4934	0.0341572191	1715.304049	1510.383576
4935	0.03413858588	1714.359038	1509.609893
4936	0.03413331144	1714.00738	1509.196686
4937	0.03409591688	1711.985443	1507.263466
4938	0.03408995635	1711.661895	1506.880301
4939	0.03408737127	1711.43234	1506.679919
4940	0.0340829899	1711.192156	1506.471996
4941	0.03407603677	1710.965976	1506.277717
